Order_ID,Order_Date,Region,Category,Product,Customer_Name,Quantity,Discount,Sales,Profit
1880,2023-07-18,North,Electronics,Laptop,Rohit Kapoor,5,0.05,11346.0,1439.78
1881,2023-07-18,West,Groceries,Rice Pack,Neha Joshi,8,0.2,8716.73,1869.23
1882,2023-07-19,South,Stationery,Notebook,Karan Mehta,5,0.15,2793.18,490.37
1883,2023-07-19,East,Clothing,Jacket,Rahul Sharma,6,0.2,1559.05,264.69
1884,2023-07-19,North,Clothing,Shoes,Priya Verma,13,0.1,37515.6,6387.18
1885,2023-07-19,South,Furniture,Wooden Table,Arjun Reddy,5,0.2,550.52,130.8
1886,2023-07-19,East,Electronics,Headphones,Amit Singh,1,0.2,991.63,190.57
1887,2023-07-19,West,Stationery,File Folder,Manoj Pillai,7,0.1,1133.43,219.82
1888,2023-07-20,East,Groceries,Spices Set,Karan Mehta,6,0.2,1894.57,374.5
1889,2023-07-20,South,Clothing,Shoes,Rohit Kapoor,6,0.05,5325.42,919.52
1890,2023-07-20,West,Furniture,Bookshelf,Arjun Reddy,2,0.2,533.83,81.69
1891,2023-07-21,West,Furniture,Bed Frame,Divya Menon,2,0.2,337.91,56.56
1892,2023-07-21,North,Stationery,File Folder,Pooja Iyer,7,0.05,6444.93,743.31
1893,2023-07-21,East,Stationery,Geometry Box,Karan Mehta,9,0.1,3811.18,687.77
1894,2023-07-21,West,Stationery,Pen Set,Manoj Pillai,1,0.2,1065.75,229.53
1895,2023-07-21,South,Groceries,Snacks Box,Manoj Pillai,9,0.2,8119.77,2284.64
1896,2023-07-22,South,Clothing,Shoes,Amit Singh,4,0.05,4193.91,1061.5
1897,2023-07-22,West,Groceries,Snacks Box,Kavita Das,2,0.05,3109.55,476.96
1898,2023-07-22,East,Furniture,Sofa,Arjun Reddy,10,0.05,5569.39,683.43
1899,2023-07-23,North,Furniture,Sofa,Pooja Iyer,8,0.2,11186.85,2062.9
1900,2023-07-23,North,Furniture,Wooden Table,Vikram Rao,3,0.0,1757.65,458.23
1901,2023-07-23,South,Electronics,Smart Watch,Sanjay Malhotra,1,0.0,1703.57,198.95
1902,2023-07-23,East,Electronics,Smart Watch,Manoj Pillai,6,0.0,8641.18,2315.51
1903,2023-07-24,South,Electronics,Tablet,Divya Menon,9,0.0,9999.32,2657.78
1904,2023-07-24,East,Groceries,Rice Pack,Sneha Gupta,10,0.0,16713.31,2718.96
1905,2023-07-24,West,Furniture,Bookshelf,Sneha Gupta,3,0.0,881.12,259.04
1906,2023-07-24,West,Groceries,Snacks Box,Kavita Das,10,0.0,10285.13,1799.29
1907,2023-07-25,East,Stationery,Marker Pack,Pooja Iyer,4,0.1,5391.73,1549.55
1908,2023-07-25,East,Groceries,Snacks Box,Kavita Das,5,0.0,7149.01,2009.2
1909,2023-07-25,North,Electronics,Laptop,Vikram Rao,9,0.15,12747.64,3718.44
1910,2023-07-26,North,Stationery,Pen Set,Kavita Das,8,0.15,1710.4,499.69
1911,2023-07-26,East,Clothing,T-Shirt,Manoj Pillai,4,0.1,2406.22,669.05
1912,2023-07-26,West,Clothing,Shoes,Sanjay Malhotra,1,0.1,1654.9,437.95
1913,2023-07-26,West,Groceries,Tea Pack,Manoj Pillai,6,0.15,8615.23,2274.84
1914,2023-07-26,South,Clothing,Cap,Priya Verma,13,0.15,10143.05,2510.98
1915,2023-07-27,North,Electronics,Laptop,Arjun Reddy,8,0.05,3439.99,481.65
1916,2023-07-27,East,Clothing,Cap,Priya Verma,10,0.05,7124.3,2094.07
1917,2023-07-27,South,Stationery,Marker Pack,Sanjay Malhotra,6,0.15,2813.93,695.14
1918,2023-07-27,East,Furniture,Bed Frame,Kavita Das,6,0.1,1896.94,346.95
1919,2023-07-27,South,Groceries,Tea Pack,Kavita Das,10,0.05,1465.47,153.28
1920,2023-07-27,South,Electronics,Smart Watch,Sneha Gupta,5,0.05,1341.25,299.9
1921,2023-07-28,South,Electronics,Headphones,Amit Singh,10,0.0,2197.72,450.9
1922,2023-07-28,West,Groceries,Rice Pack,Sneha Gupta,4,0.05,6869.45,1804.48
1923,2023-07-28,East,Clothing,Shoes,Karan Mehta,3,0.15,5128.88,1128.44
1924,2023-07-28,East,Furniture,Bookshelf,Amit Singh,7,0.05,1054.88,311.43
1925,2023-07-28,South,Stationery,Marker Pack,Manoj Pillai,4,0.1,2338.55,536.57
1926,2023-07-29,North,Groceries,Cooking Oil,Kavita Das,6,0.15,10754.46,2609.75
1927,2023-07-29,West,Stationery,Geometry Box,Priya Verma,7,0.2,1301.29,372.45
1928,2023-07-29,West,Clothing,Cap,Arjun Reddy,10,0.0,2190.84,440.16
1929,2023-07-30,East,Groceries,Snacks Box,Amit Singh,9,0.0,11764.08,1788.83
1930,2023-07-30,West,Clothing,Shoes,Amit Singh,2,0.1,2780.98,518.89
1931,2023-07-30,East,Electronics,Headphones,Rahul Sharma,8,0.15,18946.24,4728.31
1932,2023-07-30,West,Clothing,Jacket,Neha Joshi,5,0.2,3191.09,888.83
1933,2023-07-30,East,Groceries,Cooking Oil,Rohit Kapoor,8,0.0,4536.47,503.16
1934,2023-07-30,South,Electronics,Smart Watch,Vikram Rao,3,0.15,2450.38,732.76
1935,2023-07-31,North,Groceries,Snacks Box,Divya Menon,9,0.15,11500.34,1408.77
1936,2023-07-31,South,Electronics,Headphones,Priya Verma,8,0.1,3686.76,921.64
1937,2023-07-31,East,Stationery,File Folder,Sneha Gupta,10,0.0,9633.35,2063.05
1938,2023-07-31,West,Electronics,Laptop,Sanjay Malhotra,8,0.0,20488.79,2155.27
1939,2023-07-31,North,Groceries,Snacks Box,Neha Joshi,2,0.1,1259.99,146.43
1940,2023-07-31,West,Groceries,Snacks Box,Neha Joshi,1,0.1,1663.48,384.65
1941,2023-08-01,East,Stationery,Pen Set,Sneha Gupta,1,0.1,590.97,65.66
1942,2023-08-01,North,Stationery,File Folder,Karan Mehta,2,0.15,1331.51,197.08
1943,2023-08-01,West,Electronics,Smartphone,Kavita Das,4,0.05,4869.74,878.89
1944,2023-08-01,South,Electronics,Headphones,Pooja Iyer,7,0.1,11220.64,2476.43
1945,2023-08-01,East,Electronics,Headphones,Rohit Kapoor,4,0.15,5364.62,952.85
1946,2023-08-01,East,Stationery,File Folder,Karan Mehta,2,0.15,2370.18,528.01
1947,2023-08-02,West,Electronics,Smartphone,Rohit Kapoor,6,0.15,10302.35,2364.62
1948,2023-08-02,South,Groceries,Spices Set,Arjun Reddy,9,0.0,4231.1,793.21
1949,2023-08-02,West,Clothing,Jeans,Amit Singh,5,0.05,5666.45,901.51
1950,2023-08-02,North,Stationery,Notebook,Manoj Pillai,1,0.2,374.21,69.22
1951,2023-08-02,North,Groceries,Spices Set,Kavita Das,5,0.1,4402.09,512.2
1952,2023-08-02,North,Electronics,Smart Watch,Amit Singh,3,0.15,1598.76,292.97
1953,2023-08-03,East,Stationery,Marker Pack,Sanjay Malhotra,8,0.2,8892.45,1496.3
1954,2023-08-03,South,Furniture,Wooden Table,Priya Verma,13,0.1,8071.53,1507.44
1955,2023-08-03,North,Electronics,Smart Watch,Priya Verma,7,0.05,20448.31,4874.08
1956,2023-08-03,West,Clothing,Cap,Kavita Das,10,0.1,13573.22,3971.91
1957,2023-08-03,West,Clothing,T-Shirt,Amit Singh,3,0.0,1703.7,448.4
1958,2023-08-04,North,Furniture,Bookshelf,Arjun Reddy,3,0.05,2499.79,562.98
1959,2023-08-04,South,Electronics,Headphones,Sanjay Malhotra,8,0.05,7804.07,814.46
1960,2023-08-04,South,Furniture,Bookshelf,Pooja Iyer,8,0.0,5452.62,1183.47
1961,2023-08-04,South,Clothing,Cap,Kavita Das,7,0.0,4008.66,483.17
1962,2023-08-05,West,Groceries,Spices Set,Neha Joshi,9,0.1,2051.73,369.18
1963,2023-08-05,West,Furniture,Office Chair,Rohit Kapoor,1,0.15,599.58,126.3
1964,2023-08-05,East,Groceries,Tea Pack,Priya Verma,13,0.2,20640.29,3914.74
1965,2023-08-05,West,Electronics,Laptop,Vikram Rao,4,0.15,3967.69,580.95
1966,2023-08-05,South,Stationery,Geometry Box,Manoj Pillai,10,0.15,1927.5,305.85
1967,2023-08-05,West,Groceries,Snacks Box,Sanjay Malhotra,8,0.05,9525.46,1490.65
1968,2023-08-06,West,Furniture,Wooden Table,Sneha Gupta,3,0.2,1485.56,384.31
1969,2023-08-06,West,Clothing,Jeans,Sneha Gupta,9,0.0,18797.49,3228.61
1970,2023-08-06,East,Clothing,Jeans,Amit Singh,9,0.0,17175.33,2877.67
1971,2023-08-07,South,Electronics,Tablet,Sneha Gupta,8,0.1,13959.92,3587.38
1972,2023-08-07,North,Stationery,Geometry Box,Manoj Pillai,3,0.2,3671.55,443.63
1973,2023-08-07,North,Groceries,Tea Pack,Kavita Das,2,0.0,4772.71,1059.21
1974,2023-08-08,North,Stationery,Notebook,Amit Singh,2,0.05,4152.74,545.7
1975,2023-08-08,East,Groceries,Spices Set,Pooja Iyer,2,0.05,2722.71,454.48
1976,2023-08-08,South,Electronics,Laptop,Pooja Iyer,7,0.0,4378.71,1146.47
1977,2023-08-09,East,Stationery,Pen Set,Priya Verma,11,0.1,12368.88,2129.04
1978,2023-08-09,South,Furniture,Bed Frame,Karan Mehta,4,0.05,2435.2,444.87
1979,2023-08-09,West,Groceries,Spices Set,Sanjay Malhotra,6,0.0,5680.86,1443.11
1980,2023-08-09,North,Electronics,Headphones,Anjali Nair,7,0.05,14536.32,2596.96
1981,2023-08-09,North,Furniture,Bed Frame,Rahul Sharma,17,0.1,13015.43,3125.76
1982,2023-08-10,East,Clothing,T-Shirt,Kavita Das,5,0.2,6000.1,776.25
1983,2023-08-10,West,Groceries,Cooking Oil,Manoj Pillai,9,0.2,11074.06,2551.55
1984,2023-08-10,East,Groceries,Cooking Oil,Manoj Pillai,5,0.0,1399.37,233.55
1985,2023-08-10,South,Stationery,File Folder,Vikram Rao,4,0.0,2331.7,378.79
1986,2023-08-10,East,Furniture,Office Chair,Rahul Sharma,14,0.2,4696.77,1152.13
1987,2023-08-11,North,Clothing,Jacket,Arjun Reddy,9,0.1,5595.05,1406.1
1988,2023-08-11,North,Groceries,Snacks Box,Neha Joshi,1,0.15,1022.63,150.55
1989,2023-08-11,South,Clothing,Jacket,Vikram Rao,10,0.05,10092.51,2058.2
1990,2023-08-12,North,Clothing,Cap,Neha Joshi,4,0.1,5985.02,773.93
1991,2023-08-12,West,Groceries,Rice Pack,Priya Verma,7,0.15,10170.64,1453.96
1992,2023-08-12,North,Clothing,Cap,Karan Mehta,10,0.2,14820.43,2652.21
1993,2023-08-12,East,Stationery,Marker Pack,Arjun Reddy,7,0.15,7198.28,2084.36
1994,2023-08-13,South,Furniture,Bed Frame,Amit Singh,8,0.15,1148.03,276.57
1995,2023-08-13,North,Furniture,Bookshelf,Pooja Iyer,1,0.05,1607.68,279.52
1996,2023-08-13,North,Stationery,Marker Pack,Priya Verma,5,0.1,6571.18,1344.17
1997,2023-08-13,North,Clothing,Jacket,Anjali Nair,5,0.1,7899.6,2040.0
1998,2023-08-13,South,Stationery,Marker Pack,Rahul Sharma,13,0.1,3577.68,707.52
1999,2023-08-13,North,Stationery,Geometry Box,Priya Verma,6,0.15,6459.39,1376.84
2000,2023-08-14,West,Groceries,Spices Set,Amit Singh,3,0.2,3068.03,774.17
2001,2023-08-14,West,Furniture,Sofa,Priya Verma,14,0.2,5983.92,1675.79
2002,2023-08-14,East,Stationery,Notebook,Arjun Reddy,8,0.1,8241.31,2251.45
2003,2023-08-14,North,Stationery,Geometry Box,Rohit Kapoor,2,0.2,671.5,195.43
2004,2023-08-14,North,Stationery,File Folder,Sneha Gupta,8,0.2,13794.91,1711.35
2005,2023-08-15,North,Clothing,Jeans,Sneha Gupta,10,0.15,4892.52,1011.33
2006,2023-08-15,East,Groceries,Spices Set,Rahul Sharma,12,0.0,10230.21,1872.0
2007,2023-08-15,East,Groceries,Snacks Box,Priya Verma,7,0.0,8637.74,1112.6
2008,2023-08-15,East,Electronics,Laptop,Vikram Rao,7,0.05,3205.44,936.71
2009,2023-08-16,North,Electronics,Headphones,Karan Mehta,2,0.1,1830.05,509.86
2010,2023-08-16,East,Groceries,Rice Pack,Rahul Sharma,11,0.05,17049.52,2511.36
2011,2023-08-16,West,Electronics,Headphones,Rahul Sharma,9,0.15,13033.73,2565.49
2012,2023-08-16,West,Furniture,Office Chair,Vikram Rao,9,0.2,5807.88,866.9
2013,2023-08-17,East,Stationery,Marker Pack,Pooja Iyer,2,0.2,761.0,223.42
2014,2023-08-17,East,Stationery,Pen Set,Sanjay Malhotra,4,0.2,5146.72,1504.23
2015,2023-08-17,West,Electronics,Smartphone,Kavita Das,8,0.2,6572.32,1935.0
2016,2023-08-17,North,Electronics,Smart Watch,Vikram Rao,10,0.1,34302.83,6038.35
2017,2023-08-18,South,Stationery,File Folder,Vikram Rao,1,0.05,756.08,160.75
2018,2023-08-18,East,Electronics,Smart Watch,Divya Menon,2,0.05,4504.11,1350.17
2019,2023-08-18,West,Furniture,Bed Frame,Rohit Kapoor,6,0.1,4134.7,1223.57
2020,2023-08-18,West,Clothing,Jeans,Arjun Reddy,6,0.1,3267.99,953.59
2021,2023-08-18,East,Electronics,Laptop,Arjun Reddy,1,0.2,1332.77,373.56
2022,2023-08-19,West,Stationery,Marker Pack,Sanjay Malhotra,7,0.2,1472.86,405.54
2023,2023-08-19,North,Stationery,Notebook,Manoj Pillai,8,0.0,7939.55,2084.58
2024,2023-08-19,East,Groceries,Cooking Oil,Kavita Das,1,0.0,1084.49,311.52
2025,2023-08-19,West,Electronics,Laptop,Divya Menon,1,0.1,1827.56,441.98
2026,2023-08-20,North,Stationery,Geometry Box,Sanjay Malhotra,4,0.05,8867.25,2602.18
2027,2023-08-20,North,Clothing,Shoes,Manoj Pillai,10,0.05,3302.96,980.49
2028,2023-08-20,West,Electronics,Headphones,Neha Joshi,9,0.15,5525.39,766.67
2029,2023-08-20,South,Electronics,Tablet,Amit Singh,2,0.05,1236.22,264.53
2030,2023-08-21,East,Furniture,Office Chair,Divya Menon,9,0.2,2972.25,630.19
2031,2023-08-21,West,Electronics,Smart Watch,Arjun Reddy,1,0.1,1255.04,375.28
2032,2023-08-21,East,Electronics,Tablet,Pooja Iyer,8,0.1,12826.25,1394.12
2033,2023-08-21,South,Electronics,Headphones,Manoj Pillai,7,0.2,5503.41,556.02
2034,2023-08-22,East,Electronics,Tablet,Sanjay Malhotra,1,0.05,2933.51,542.01
2035,2023-08-22,North,Furniture,Wooden Table,Amit Singh,6,0.1,1506.54,339.06
2036,2023-08-22,North,Groceries,Tea Pack,Sanjay Malhotra,1,0.2,1942.38,557.49
2037,2023-08-22,East,Furniture,Office Chair,Pooja Iyer,4,0.1,3852.27,1018.26
2038,2023-08-23,North,Stationery,File Folder,Pooja Iyer,2,0.15,2508.51,293.76
2039,2023-08-23,North,Electronics,Smart Watch,Anjali Nair,2,0.05,1318.79,343.52
2040,2023-08-23,North,Clothing,Cap,Arjun Reddy,7,0.0,4382.73,487.18
2041,2023-08-23,North,Clothing,Shoes,Karan Mehta,2,0.2,4060.32,595.33
2042,2023-08-24,West,Groceries,Tea Pack,Sanjay Malhotra,7,0.2,6993.75,1174.41
2043,2023-08-24,North,Groceries,Spices Set,Anjali Nair,10,0.05,5564.17,570.09
2044,2023-08-24,North,Stationery,Pen Set,Manoj Pillai,10,0.05,15205.12,2299.88
2045,2023-08-25,West,Stationery,Marker Pack,Amit Singh,4,0.05,4720.86,529.2
2046,2023-08-25,East,Stationery,Marker Pack,Rohit Kapoor,6,0.1,5672.72,1181.22
2047,2023-08-25,South,Furniture,Bookshelf,Vikram Rao,10,0.1,2540.94,747.17
2048,2023-08-25,South,Electronics,Laptop,Rohit Kapoor,9,0.0,8421.46,1171.27
2049,2023-08-25,South,Furniture,Office Chair,Anjali Nair,4,0.15,1923.5,570.1
2050,2023-08-25,East,Stationery,File Folder,Anjali Nair,10,0.1,7209.61,954.96
2051,2023-08-26,North,Groceries,Cooking Oil,Manoj Pillai,1,0.05,2042.48,394.83
2052,2023-08-26,South,Furniture,Bookshelf,Divya Menon,6,0.15,1132.87,155.03
2053,2023-08-26,North,Clothing,T-Shirt,Priya Verma,10,0.0,19576.6,3095.36
2054,2023-08-26,South,Stationery,Geometry Box,Rahul Sharma,5,0.05,1373.53,197.5
2055,2023-08-26,East,Furniture,Sofa,Kavita Das,9,0.05,2808.38,292.91
2056,2023-08-26,East,Electronics,Smartphone,Kavita Das,3,0.15,5537.46,1533.89
2057,2023-08-27,South,Clothing,Shoes,Sneha Gupta,6,0.1,5365.38,1546.48
2058,2023-08-27,West,Electronics,Smartphone,Amit Singh,3,0.05,2213.49,388.78
2059,2023-08-27,East,Clothing,Cap,Karan Mehta,4,0.0,7269.79,1580.93
2060,2023-08-27,East,Furniture,Sofa,Sneha Gupta,1,0.1,1004.23,271.44
2061,2023-08-27,West,Furniture,Office Chair,Sanjay Malhotra,8,0.2,1155.58,233.11
2062,2023-08-28,West,Stationery,Marker Pack,Amit Singh,6,0.1,4702.59,924.81
2063,2023-08-28,West,Groceries,Snacks Box,Neha Joshi,7,0.2,7285.88,1030.51
2064,2023-08-28,South,Groceries,Cooking Oil,Karan Mehta,4,0.1,2258.2,396.13
2065,2023-08-28,South,Clothing,Jacket,Rohit Kapoor,2,0.05,2109.64,335.45
2066,2023-08-28,East,Furniture,Bed Frame,Rahul Sharma,14,0.2,9299.99,1769.14
2067,2023-08-29,West,Clothing,Shoes,Anjali Nair,5,0.15,1085.85,204.51
2068,2023-08-29,East,Electronics,Headphones,Manoj Pillai,2,0.1,4866.81,985.81
2069,2023-08-29,North,Clothing,Jeans,Priya Verma,9,0.0,12473.14,1747.0
2070,2023-08-29,South,Clothing,Jacket,Vikram Rao,5,0.05,4993.02,1495.9
2071,2023-08-29,East,Electronics,Headphones,Vikram Rao,6,0.15,15281.57,4040.02
2072,2023-08-29,North,Groceries,Spices Set,Sanjay Malhotra,3,0.15,2308.56,564.83
2073,2023-08-30,West,Furniture,Bed Frame,Neha Joshi,9,0.15,6543.01,1258.09
2074,2023-08-30,North,Clothing,Jeans,Karan Mehta,7,0.05,10750.08,2908.85
2075,2023-08-30,North,Clothing,Jeans,Neha Joshi,3,0.1,8371.2,853.33
2076,2023-08-30,East,Clothing,Jeans,Karan Mehta,7,0.15,10810.84,2574.1
2077,2023-08-31,East,Stationery,Notebook,Neha Joshi,1,0.05,380.36,110.51
2078,2023-08-31,East,Stationery,File Folder,Manoj Pillai,10,0.2,11830.56,3502.25
2079,2023-08-31,South,Groceries,Rice Pack,Rohit Kapoor,7,0.05,4558.51,755.66
2080,2023-08-31,West,Clothing,T-Shirt,Amit Singh,2,0.2,869.01,230.54
2081,2023-08-31,West,Electronics,Laptop,Sneha Gupta,2,0.15,1722.09,252.47
2082,2023-09-01,West,Electronics,Headphones,Rohit Kapoor,1,0.05,1067.01,300.86
2083,2023-09-01,West,Furniture,Office Chair,Amit Singh,9,0.15,4625.85,526.2
2084,2023-09-01,South,Furniture,Wooden Table,Vikram Rao,7,0.15,1127.31,242.39
2085,2023-09-02,South,Stationery,Marker Pack,Vikram Rao,4,0.0,4126.62,780.53
2086,2023-09-02,West,Stationery,Pen Set,Rohit Kapoor,6,0.2,6503.04,1248.85
2087,2023-09-02,North,Electronics,Headphones,Arjun Reddy,8,0.1,23690.81,5740.98
2088,2023-09-02,East,Groceries,Spices Set,Kavita Das,3,0.15,1736.21,486.13
2089,2023-09-02,West,Groceries,Tea Pack,Manoj Pillai,3,0.2,848.07,203.31
2090,2023-09-03,South,Furniture,Sofa,Manoj Pillai,9,0.1,4422.54,501.29
2091,2023-09-03,South,Groceries,Tea Pack,Sanjay Malhotra,9,0.0,11650.68,1343.4
2092,2023-09-03,North,Stationery,Geometry Box,Karan Mehta,8,0.05,5980.88,1203.43
2093,2023-09-04,North,Electronics,Smart Watch,Karan Mehta,6,0.15,19995.96,3585.97
2094,2023-09-04,North,Clothing,T-Shirt,Divya Menon,3,0.1,6273.93,1209.92
2095,2023-09-04,West,Electronics,Smartphone,Rohit Kapoor,4,0.15,2192.17,578.92
2096,2023-09-04,South,Furniture,Office Chair,Neha Joshi,2,0.05,540.53,111.85
2097,2023-09-04,West,Furniture,Office Chair,Arjun Reddy,1,0.1,244.34,41.93
2098,2023-09-04,South,Electronics,Tablet,Sneha Gupta,8,0.0,13304.48,3489.8
2099,2023-09-05,West,Clothing,Shoes,Rahul Sharma,16,0.0,4808.61,1218.61
2100,2023-09-05,South,Clothing,Jeans,Sneha Gupta,2,0.0,1371.41,408.49
2101,2023-09-05,East,Furniture,Office Chair,Sneha Gupta,2,0.05,1799.36,195.77
2102,2023-09-06,East,Clothing,Cap,Arjun Reddy,4,0.2,2117.12,441.08
2103,2023-09-06,West,Electronics,Laptop,Sneha Gupta,2,0.1,2005.99,206.61
2104,2023-09-06,East,Electronics,Smart Watch,Sneha Gupta,8,0.05,3816.39,1003.78
2105,2023-09-07,North,Electronics,Laptop,Karan Mehta,5,0.2,9905.5,2952.78
2106,2023-09-07,South,Clothing,T-Shirt,Neha Joshi,6,0.15,5178.84,1525.03
2107,2023-09-07,South,Clothing,Jeans,Arjun Reddy,6,0.15,1172.44,121.38
2108,2023-09-07,West,Groceries,Spices Set,Arjun Reddy,4,0.2,3822.63,1137.91
2109,2023-09-07,South,Electronics,Tablet,Sanjay Malhotra,2,0.1,1097.78,203.86
2110,2023-09-08,North,Electronics,Laptop,Anjali Nair,8,0.1,9142.08,1601.23
2111,2023-09-08,North,Furniture,Bed Frame,Pooja Iyer,6,0.05,3598.71,823.1
2112,2023-09-08,North,Stationery,Marker Pack,Arjun Reddy,5,0.0,3677.9,906.88
2113,2023-09-08,East,Furniture,Wooden Table,Rohit Kapoor,1,0.05,983.1,235.21
2114,2023-09-09,West,Stationery,Geometry Box,Amit Singh,8,0.0,1923.17,381.42
2115,2023-09-09,South,Electronics,Laptop,Sneha Gupta,3,0.0,1499.4,314.53
2116,2023-09-09,South,Furniture,Bed Frame,Priya Verma,15,0.15,3782.25,527.65
2117,2023-09-09,West,Furniture,Bed Frame,Sneha Gupta,5,0.1,3174.34,931.81
2118,2023-09-10,East,Groceries,Rice Pack,Anjali Nair,7,0.15,3136.11,590.45
2119,2023-09-10,West,Furniture,Bookshelf,Rahul Sharma,12,0.15,10100.52,2212.38
2120,2023-09-10,South,Stationery,Pen Set,Vikram Rao,7,0.15,2322.12,363.75
2121,2023-09-10,West,Electronics,Headphones,Amit Singh,8,0.05,5182.2,714.76
2122,2023-09-11,East,Groceries,Tea Pack,Manoj Pillai,7,0.15,12163.17,2124.04
2123,2023-09-11,West,Clothing,Cap,Priya Verma,10,0.0,20758.41,3673.52
2124,2023-09-11,South,Furniture,Bookshelf,Vikram Rao,6,0.2,2763.88,627.39
2125,2023-09-12,North,Groceries,Tea Pack,Divya Menon,4,0.05,6049.02,1719.7
2126,2023-09-12,East,Electronics,Laptop,Vikram Rao,10,0.15,25431.93,3292.76
2127,2023-09-12,South,Stationery,File Folder,Arjun Reddy,3,0.0,639.78,75.79
2128,2023-09-12,West,Groceries,Spices Set,Manoj Pillai,2,0.2,2793.62,768.81
2129,2023-09-12,South,Groceries,Snacks Box,Divya Menon,5,0.2,5048.76,1169.78
2130,2023-09-13,East,Groceries,Rice Pack,Priya Verma,15,0.1,23610.03,5896.51
2131,2023-09-13,West,Clothing,T-Shirt,Amit Singh,8,0.0,3129.71,797.29
2132,2023-09-13,West,Stationery,Marker Pack,Arjun Reddy,5,0.15,1638.07,286.55
2133,2023-09-13,South,Furniture,Bookshelf,Amit Singh,9,0.0,3549.27,933.01
2134,2023-09-13,South,Furniture,Office Chair,Divya Menon,3,0.05,741.19,207.87
2135,2023-09-13,West,Groceries,Spices Set,Priya Verma,9,0.0,6221.2,777.25
2136,2023-09-14,East,Electronics,Tablet,Sneha Gupta,8,0.15,15112.33,1815.93
2137,2023-09-14,North,Clothing,T-Shirt,Arjun Reddy,10,0.0,6183.92,1264.41
2138,2023-09-14,North,Groceries,Spices Set,Rohit Kapoor,5,0.15,6713.72,1123.92
2139,2023-09-15,East,Clothing,Jacket,Anjali Nair,4,0.1,5809.31,1020.62
2140,2023-09-15,North,Clothing,Jacket,Sanjay Malhotra,2,0.0,3378.32,809.65
2141,2023-09-15,South,Electronics,Tablet,Priya Verma,13,0.1,21810.13,3788.11
2142,2023-09-15,West,Stationery,Marker Pack,Arjun Reddy,4,0.0,6004.38,1750.33
2143,2023-09-15,East,Electronics,Headphones,Kavita Das,1,0.1,2013.24,295.37
2144,2023-09-15,West,Groceries,Spices Set,Sanjay Malhotra,2,0.1,1659.13,475.0
2145,2023-09-16,North,Groceries,Snacks Box,Neha Joshi,4,0.05,10077.33,2773.75
2146,2023-09-16,North,Furniture,Bookshelf,Sanjay Malhotra,2,0.1,2754.58,824.34
2147,2023-09-16,West,Furniture,Bookshelf,Priya Verma,12,0.2,3467.18,464.9
2148,2023-09-16,North,Electronics,Smart Watch,Divya Menon,1,0.05,4006.84,662.33
2149,2023-09-16,West,Clothing,Jeans,Divya Menon,5,0.15,8494.81,1988.81
2150,2023-09-16,South,Stationery,Marker Pack,Priya Verma,13,0.05,12055.4,1361.46
2151,2023-09-17,West,Groceries,Spices Set,Kavita Das,7,0.05,3805.61,468.62
2152,2023-09-17,North,Electronics,Smartphone,Anjali Nair,10,0.05,32965.32,4062.03
2153,2023-09-17,East,Furniture,Sofa,Karan Mehta,10,0.0,4784.46,1043.07
2154,2023-09-17,South,Groceries,Tea Pack,Anjali Nair,6,0.05,4207.22,926.95
2155,2023-09-17,South,Electronics,Smart Watch,Rahul Sharma,14,0.15,8918.46,2385.18
2156,2023-09-18,West,Furniture,Bed Frame,Vikram Rao,3,0.0,2185.35,353.54
2157,2023-09-18,North,Clothing,Cap,Pooja Iyer,4,0.15,4070.6,1193.9
2158,2023-09-18,North,Clothing,Jeans,Kavita Das,4,0.05,9170.25,1013.43
2159,2023-09-18,South,Groceries,Tea Pack,Vikram Rao,3,0.0,2313.28,387.43
2160,2023-09-18,West,Clothing,Shoes,Karan Mehta,2,0.2,2521.64,394.57
2161,2023-09-18,South,Stationery,Marker Pack,Priya Verma,10,0.1,7273.09,1986.8
2162,2023-09-19,East,Groceries,Cooking Oil,Neha Joshi,3,0.15,3889.66,615.41
2163,2023-09-19,South,Furniture,Wooden Table,Sanjay Malhotra,4,0.0,1329.13,360.5
2164,2023-09-19,North,Furniture,Bookshelf,Karan Mehta,3,0.0,1008.05,297.21
2165,2023-09-20,North,Electronics,Tablet,Arjun Reddy,6,0.2,10606.73,1375.84
2166,2023-09-20,West,Furniture,Office Chair,Priya Verma,12,0.15,6276.37,1375.98
2167,2023-09-20,South,Groceries,Rice Pack,Sanjay Malhotra,8,0.15,3073.62,708.9
2168,2023-09-20,East,Electronics,Smartphone,Priya Verma,10,0.0,17019.34,4794.27
2169,2023-09-21,North,Stationery,File Folder,Neha Joshi,8,0.1,12532.47,1490.24
2170,2023-09-21,South,Groceries,Tea Pack,Arjun Reddy,7,0.1,5030.96,603.15
2171,2023-09-21,North,Stationery,Pen Set,Karan Mehta,1,0.15,1226.46,254.22
2172,2023-09-21,West,Electronics,Tablet,Kavita Das,10,0.2,16926.13,4367.17
2173,2023-09-22,South,Electronics,Laptop,Kavita Das,10,0.05,1941.26,367.77
2174,2023-09-22,East,Electronics,Smartphone,Amit Singh,10,0.05,20569.74,2418.26
2175,2023-09-22,East,Electronics,Smartphone,Priya Verma,16,0.1,19377.96,2602.86
2176,2023-09-23,South,Clothing,T-Shirt,Rohit Kapoor,5,0.2,2862.45,616.61
2177,2023-09-23,East,Stationery,Geometry Box,Neha Joshi,9,0.2,3494.0,418.59
